FIPS_PLACE,dem,rep,dem_share,FIPS_ST
32340,459,550,45.49058,6
32385,177,329,34.98024,6
32408,28,57,32.94118,6
32506,1819,698,72.26857,6
32548,17836,4377,80.29532,6
32562,363,344,51.34371,6
33000,32936,8550,79.39064,6
33056,4190,1344,75.71377,6
33084,621,124,83.3557,6
33182,11023,13145,45.6099,6
33294,153,367,29.42308,6
33308,7960,2229,78.12347,6
33336,17,21,44.73684,6
33364,6584,4023,62.07222,6
33434,9846,13495,42.18328,6
33504,70,151,31.67421,6
33518,562,534,51.27737,6
33532,862,1700,33.64559,6
33549,1183,903,56.71141,6
33574,530,402,56.86695,6
33588,8783,7435,54.15588,6
33633,1641,670,71.00822,6
33798,3362,2616,56.23954,6
33861,579,896,39.25424,6
34120,6883,3064,69.19674,6
34246,787,646,54.91975,6
34281,233,80,74.44089,6
34302,1437,731,66.28229,6
34316,665,821,44.75101,6
34392,484,629,43.48607,6
34405,7,5,58.33333,6
34428,28,29,49.12281,6
34484,57,24,70.37037,6
34652,141,72,66.19718,6
34694,35,52,40.22989,6
34708,9,22,29.03226,6
34904,950,1336,41.55731,6
34928,816,688,54.25532,6
36000,42502,49259,46.31815,6
36056,3946,704,84.86022,6
36084,444,62,87.74704,6
36098,33,10,76.74419,6
36126,249,336,42.5641,6
36168,4,20,16.66667,6
36203,1138,843,57.44573,6
36280,2091,1683,55.40541,6
36294,4439,3143,58.54656,6
36350,151,184,45.07463,6
36364,21,7,75,6
36420,255,105,70.83333,6
36434,905,1767,33.86976,6
36448,10509,7105,59.66277,6
36452,125,90,58.13953,6
36490,46,44,51.11111,6
36546,33995,2316,93.62177,6
36613,1531,525,74.46498,6
36616,965,88,91.64292,6
36658,95,246,27.85924,6
36672,635,1109,36.41055,6
36735,45,67,40.17857,6
36770,47332,34507,57.83551,6
36826,456,168,73.07692,6
36868,10124,1789,84.98279,6
36882,185,116,61.46179,6
36910,345,300,53.48837,6
36980,973,1206,44.65351,6
37022,84,75,52.83019,6
37106,537,638,45.70213,6
37120,1241,2110,37.03372,6
37134,178,486,26.80723,6
37274,61,6,91.04478,6
37400,28,46,37.83784,6
37484,96,325,22.80285,6
37512,16,8,66.66667,6
37554,1044,1143,47.73663,6
37582,348,492,41.42857,6
37596,268,142,65.36585,6
37624,168,143,54.01929,6
37904,2,2,50,6
37918,18,7,72,6
37946,96,219,30.47619,6
38024,514,903,36.27382,6
38044,626,446,58.39552,6
38065,423,105,80.11364,6
38076,2,0,100,6
38086,3130,321,90.69835,6
38114,3307,1003,76.72854,6
38156,529,142,78.83756,6
38226,1523,1079,58.5319,6
38310,314,439,41.69987,6
38352,92,119,43.6019,6
38394,94,25,78.9916,6
38422,586,528,52.60323,6
38520,1249,558,69.12009,6
38548,733,226,76.43379,6
38562,1383,2812,32.96782,6
38604,29,11,72.5,6
38646,45,20,69.23077,6
38772,294,308,48.83721,6
38800,128,91,58.44749,6
39003,5670,5658,50.05297,6
39045,4910,3692,57.07975,6
39094,722,207,77.71798,6
39108,3889,372,91.26966,6
39114,3922,4819,44.86901,6
39122,10141,4613,68.7339,6
39178,8846,5069,63.57169,6
39220,6408,7627,45.65729,6
39248,14844,16559,47.26937,6
39259,6214,5585,52.66548,6
39283,1031,110,90.35933,6
39290,9475,9307,50.44724,6
39304,1062,1782,37.34177,6
39318,479,97,83.15972,6
39411,181,316,36.41851,6
39420,75,108,40.98361,6
39425,65,187,25.79365,6
39444,2310,3995,36.63759,6
39460,370,785,32.03463,6
39472,13,20,39.39394,6
39483,7,23,23.33333,6
39484,186,263,41.42539,6
39486,5824,5282,52.44012,6
39496,14664,17502,45.58851,6
39514,88,116,43.13725,6
39556,77,149,34.0708,6
39570,550,834,39.73988,6
39598,1369,1491,47.86713,6
39612,1477,1330,52.61845,6
39645,900,1372,39.61268,6
39670,333,770,30.19039,6
39690,795,1468,35.13036,6
39696,134,178,42.94872,6
39710,1191,827,59.01883,6
39715,157,303,34.13043,6
39724,1190,1837,39.31285,6
39735,305,523,36.83575,6
39766,2991,5934,33.51261,6
39836,236,285,45.2975,6
39885,1318,1871,41.32957,6
39892,19197,14717,56.60494,6
40004,14779,11267,56.74192,6
40032,9791,10073,49.29017,6
40088,1173,461,71.78703,6
40116,68,10,87.17949,6
40130,22396,20499,52.21121,6
40256,3246,3313,49.48925,6
40312,3,24,11.11111,6
40326,6468,4372,59.6679,6
40340,7295,2269,76.27562,6
40354,6366,7937,44.50815,6
40410,3120,1942,61.63572,6
40426,3082,1292,70.46182,6
40438,5818,1443,80.1267,6
40508,1192,397,75.01573,6
40526,1027,1254,45.02411,6
40536,9,5,64.28571,6
40592,425,87,83.00781,6
40704,2627,1388,65.42964,6
40746,134,170,44.07895,6
40830,7474,8070,48.08286,6
40872,23,17,57.5,6
40886,5842,2250,72.19476,6
40928,265,80,76.81159,6
40956,122,279,30.42394,6
40998,20,14,58.82353,6
41026,5,0,100,6
41040,168,105,61.53846,6
41110,46,98,31.94444,6
41124,5594,3772,59.72667,6
41142,1778,624,74.02165,6
41152,2754,3870,41.57609,6
41166,215,256,45.64756,6
41180,3141,536,85.4229,6
41194,321,479,40.125,6
41208,224,697,24.32139,6
41278,324,274,54.1806,6
41282,1043,371,73.76238,6
41390,5,8,38.46154,6
41474,8799,11252,43.8831,6
41558,1021,820,55.45899,6
41572,1734,1850,48.3817,6
41656,34,74,31.48148,6
41670,255,524,32.73427,6
41712,783,457,63.14516,6
41740,15,7,68.18182,6
41782,2,34,5.555556,6
41789,1,2,33.33333,6
41866,11,2,84.61538,6
41880,174,194,47.28261,6
41922,6495,1503,81.2078,6
41936,1107,968,53.3494,6
41992,21319,15207,58.36664,6
42006,1730,416,80.6151,6
42104,406,845,32.45404,6
42146,27,73,27,6
42202,9114,12704,41.77285,6
42230,15,26,36.58537,6
42328,158,142,52.66667,6
42370,3862,3762,50.65582,6
42384,64,21,75.29412,6
42412,386,882,30.44164,6
42468,4414,3490,55.84514,6
42510,517,123,80.78125,6
42524,6261,5714,52.28392,6
42566,78,34,69.64286,6
42580,346,427,44.76067,6
42622,21,31,40.38462,6
43000,105954,44693,70.33263,6
43126,9,27,25,6
43140,1325,2215,37.42938,6
43224,2403,2517,48.84146,6
43252,324,355,47.71723,6
43280,11987,5301,69.33711,6
43294,3324,1896,63.67816,6
44000,861950,253916,77.24494,6
44028,4520,2662,62.93512,6
44042,110,169,39.42652,6
44112,11031,5416,67.06998,6
44140,283,371,43.27217,6
44168,294,331,47.04,6
44182,5683,2793,67.04814,6
44242,485,541,47.27096,6
44280,77,21,78.57143,6
44350,256,183,58.31435,6
44364,144,198,42.10526,6
44378,1223,660,64.94955,6
44399,2954,885,76.94712,6
44406,646,382,62.84047,6
44420,583,1049,35.72304,6
44574,11816,1440,89.13699,6
44644,151,197,43.3908,6
44672,45,53,45.91837,6
44700,30,54,35.71429,6
44760,71,62,53.38346,6
44770,2,3,40,6
44784,252,302,45.48736,6
44812,0,11,0,6
44826,1190,463,71.99032,6
44830,2,0,100,6
44910,4519,2689,62.69423,6
44924,13,25,34.21053,6
45006,685,1221,35.93914,6
45022,6184,4775,56.42851,6
45050,1298,1432,47.54579,6
45064,59,53,52.67857,6
45092,50,81,38.16794,6
45120,2425,2998,44.71695,6
45232,187,63,74.8,6
45246,4660,2616,64.04618,6
45358,1500,836,64.21233,6
45386,39,6,86.66667,6
45400,11659,8567,57.64363,6
45414,278,65,81.04956,6
45484,10861,9506,53.32646,6
45512,92,130,41.44144,6
45680,195,439,30.7571,6
45736,66,258,20.37037,6
45778,4538,2040,68.98753,6
45806,2568,1007,71.83217,6
45820,1136,77,93.6521,6
45932,525,647,44.79522,6
45988,72,50,59.01639,6
46100,47,79,37.30159,6
46114,12780,5564,69.66856,6
46170,1614,1923,45.63189,6
46223,69,83,45.39474,6
46226,882,755,53.87905,6
46338,91,177,33.95522,6
46400,693,344,66.82739,6
46436,1293,1033,55.58899,6
46492,4251,675,86.2972,6
46520,391,339,53.56164,6
46618,126,168,42.85714,6
46632,878,1124,43.85614,6
46646,2187,1000,68.62253,6
46660,451,47,90.56225,6
46702,1017,603,62.77778,6
46814,554,89,86.15863,6
46828,834,228,78.53107,6
46842,11423,14904,43.38892,6
46870,10818,3435,75.89981,6
46884,1473,1632,47.43961,6
46898,10434,7210,59.13625,6
46926,35,87,28.68852,6
47013,78,73,51.65563,6
47066,69,58,54.33071,6
47086,62,53,53.91304,6
47164,11,9,55,6
47192,15,18,45.45455,6
47332,243,148,62.14834,6
47374,330,278,54.27632,6
47430,944,1157,44.93099,6
47472,4,29,12.12121,6
47486,6096,2842,68.20318,6
47710,7837,1138,87.32033,6
47724,67,254,20.87227,6
47766,13376,6593,66.98382,6
47794,29,46,38.66667,6
47822,173,275,38.61607,6
47976,2634,2328,53.08343,6
48046,2130,1629,56.66401,6
48060,124,39,76.07362,6
48147,1322,391,77.17455,6
48186,675,950,41.53846,6
48256,20990,26181,44.49768,6
48298,197,344,36.41405,6
48354,36115,31139,53.69941,6
48448,73,74,49.65986,6
48452,446,658,40.39855,6
48480,137,118,53.72549,6
48592,19,16,54.28571,6
48602,42,27,60.86957,6
48641,630,771,44.96788,6
48648,8894,5665,61.08936,6
48676,15,10,60,6
48690,154,360,29.96109,6
48718,567,132,81.11588,6
48760,1339,353,79.13712,6
48788,5640,2928,65.82633,6
48816,14041,4516,75.66417,6
48844,3400,2146,61.30545,6
48872,8381,3262,71.98317,6
48914,11854,6003,66.38293,6
48916,14,13,51.85185,6
48928,531,66,88.94472,6
48956,1315,856,60.57117,6
48998,15,21,41.66667,6
49045,278,346,44.55128,6
49138,8038,7567,51.50913,6
49180,872,1169,42.72415,6
49187,5928,3320,64.10035,6
49270,31364,15715,66.61994,6
49278,9539,5870,61.90538,6
49348,632,774,44.95021,6
49362,3630,2362,60.58077,6
49432,16,11,59.25926,6
49446,1138,310,78.59116,6
49488,88,34,72.13115,6
49544,12,11,52.17391,6
49558,105,197,34.76821,6
49582,1312,619,67.94407,6
49600,104,217,32.39875,6
49628,309,349,46.96049,6
49651,773,290,72.71872,6
49670,22814,6146,78.77762,6
49684,429,497,46.32829,6
49768,4,15,21.05263,6
49796,446,371,54.58996,6
49810,11,13,45.83333,6
49852,1123,591,65.51925,6
49950,239,21,91.92308,6
50034,711,761,48.30163,6
50076,14463,20255,41.65851,6
50132,1101,404,73.15615,6
50146,27,7,79.41176,6
50188,1028,762,57.43017,6
50258,21562,10173,67.94391,6
50398,7934,3985,66.56599,6
50734,688,728,48.58757,6
50874,1291,505,71.88196,6
50916,10831,3837,73.84101,6
51000,354,416,45.97403,6
51028,49,126,28,6
51042,3,25,10.71429,6
51140,1367,970,58.4938,6
51168,23,41,35.9375,6
51182,19492,27590,41.40011,6
51280,51,13,79.6875,6
51294,500,291,63.21113,6
51336,26,58,30.95238,6
51392,120,87,57.97101,6
51470,90,142,38.7931,6
51476,3026,3667,45.21141,6
51560,3113,5692,35.35491,6
51574,63,65,49.21875,6
51622,162,149,52.09003,6
51637,2467,3038,44.81381,6
51812,165,308,34.88372,6
51820,742,724,50.61392,6
51840,2498,559,81.7141,6
51890,219,174,55.72519,6
51924,6758,5145,56.7756,6
51990,679,582,53.84615,6
52162,559,41,93.16667,6
52246,90,29,75.63025,6
52302,201,48,80.72289,6
52379,5411,9201,37.03121,6
52526,20232,8850,69.56881,6
52582,18590,7268,71.89264,6
52610,5,10,33.33333,6
52624,731,1073,40.52106,6
52694,2921,4161,41.24541,6
52715,91,219,29.35484,6
52760,1059,2436,30.30043,6
52764,462,702,39.69072,6
53000,150563,11615,92.83812,6
53070,6713,4106,62.04825,6
53116,4571,2918,61.03619,6
53160,43,121,26.21951,6
53182,1005,841,54.44204,6
53196,10,2,83.33333,6
53224,172,39,81.51659,6
53266,650,89,87.9567,6
53294,1394,928,60.03445,6
53322,31892,30103,51.44286,6
53378,43,58,42.57426,6
53448,2701,6058,30.83685,6
53476,2760,1319,67.66364,6
53490,6,55,9.836066,6
53505,1397,1302,51.75991,6
53602,18,19,48.64865,6
53714,1435,1668,46.24557,6
53896,25168,14526,63.40505,6
53910,62,116,34.83146,6
53924,2628,530,83.21723,6
53980,23134,27753,45.46151,6
54008,918,237,79.48052,6
54092,6813,9526,41.69778,6
54120,5320,9712,35.39117,6
54218,86,57,60.13986,6
54232,7792,3564,68.61571,6
54274,944,1169,44.67582,6
54372,642,278,69.78261,6
54386,2146,2358,47.64654,6
54388,1439,2436,37.13548,6
54652,33833,14057,70.64732,6
54764,1153,515,69.1247,6
54806,13726,4186,76.63019,6
54848,6256,2005,75.72933,6
55044,187,28,86.97674,6
55048,63,41,60.57692,6
55086,657,1051,38.46604,6
55156,23661,15893,59.81949,6
55184,9129,10324,46.92849,6
55254,12785,5949,68.2449,6
55282,27196,6133,81.59861,6
55296,288,667,30.15707,6
55380,3604,4586,44.00488,6
55422,24,54,30.76923,6
55506,5,5,50,6
55520,6017,7222,45.44905,6
55528,63,32,66.31579,6
55604,239,98,70.91988,6
55618,9060,1957,82.23654,6
55728,131,26,83.43949,6
55751,258,124,67.53927,6
55800,2601,1104,70.20243,6
55842,253,141,64.2132,6
55856,1376,314,81.42012,6
56000,40567,15131,72.83385,6
56028,434,294,59.61538,6
56042,9,30,23.07692,6
56112,3176,1620,66.22185,6
56120,137,226,37.74105,6
56140,159,251,38.78049,6
56182,1,1,50,6
56196,6,13,31.57895,6
56294,4,4,50,6
56350,1857,1813,50.59946,6
56476,952,369,72.06662,6
56518,301,460,39.55322,6
56546,195,291,40.12346,6
56700,7744,2827,73.25702,6
56756,77,35,68.75,6
56784,21168,6721,75.90089,6
56798,94,135,41.04803,6
56826,1487,3186,31.8211,6
56854,50,10,83.33333,6
56868,36,6,85.71429,6
56870,870,1329,39.56344,6
56924,15776,4591,77.45863,6
56938,5598,1472,79.17963,6
57011,10,12,45.45455,6
57036,34,47,41.97531,6
57070,363,290,55.58959,6
57134,42,66,38.88889,6
57148,512,667,43.42663,6
57204,809,857,48.55942,6
57240,508,628,44.71831,6
57244,768,845,47.61314,6
57260,251,638,28.23397,6
57288,6115,2213,73.42699,6
57302,874,1811,32.55121,6
57330,263,344,43.32784,6
57372,282,97,74.40633,6
57414,2544,2400,51.45631,6
57456,14905,4062,78.58386,6
57512,215,196,52.31144,6
57526,8908,11152,44.40678,6
57540,2111,1967,51.76557,6
57568,32,29,52.45902,6
57582,455,144,75.95993,6
57764,11826,4849,70.92054,6
57792,20755,13260,61.0172,6
57828,80,133,37.55869,6
57829,786,784,50.06369,6
57834,175,297,37.07627,6
57876,159,14,91.90751,6
57960,460,67,87.28653,6
58030,1470,1826,44.59951,6
58072,24941,8937,73.62005,6
58134,8,17,32,6
58191,122,78,61,6
58226,87,31,73.72881,6
58240,4917,5856,45.64188,6
58296,4084,2215,64.83569,6
58352,380,436,46.56863,6
58380,1926,858,69.18103,6
58422,6,7,46.15385,6
58436,0,2,0,6
58478,87,79,52.40964,6
58506,130,95,57.77778,6
58520,9890,14230,41.00332,6
58618,7,17,29.16667,6
58814,25,48,34.24658,6
58870,4423,2696,62.12951,6
59052,1405,2477,36.19268,6
59080,509,356,58.84393,6
59115,31,35,46.9697,6
59220,81,85,48.79518,6
59248,315,437,41.8883,6
59290,33,12,73.33333,6
59346,2607,5519,32.08221,6
59426,832,1387,37.49437,6
59444,12281,9066,57.53033,6
59451,31519,30794,50.58174,6
59500,4036,4506,47.24889,6
59506,1304,2319,35.99227,6
59514,10306,10913,48.56968,6
59550,4311,6428,40.1434,6
59584,687,1304,34.50527,6
59587,9442,12111,43.80829,6
59604,209,242,46.34146,6
59668,11,16,40.74074,6
59892,1765,2088,45.80846,6
59896,288,365,44.10413,6
59906,22,16,57.89474,6
59920,14790,23962,38.16577,6
59962,14107,14501,49.31138,6
60018,20139,13078,60.62859,6
60088,384,92,80.67227,6
60102,20543,6994,74.60145,6
60214,430,312,57.95148,6
60242,2837,2773,50.57041,6
60279,1282,764,62.65885,6
60466,17716,6188,74.11312,6
60592,32,86,27.11864,6
60606,243,47,83.7931,6
60620,30283,3629,89.29877,6
60662,29,99,22.65625,6
60704,3580,7338,32.78989,6
60706,782,885,46.91062,6
60900,555,619,47.27428,6
60928,4121,1517,73.0933,6
60942,2177,2730,44.36519,6
60970,51,120,29.82456,6
60984,2114,1757,54.61121,6
61012,46,17,73.01587,6
61026,1992,4056,32.93651,6
61068,3365,2848,54.16063,6
61096,281,352,44.39179,6
61106,127,77,62.2549,6
61124,88,80,52.38095,6
62000,49598,36754,57.437,6
62168,22,52,29.72973,6
62200,22,14,61.11111,6
62364,11392,14731,43.60908,6
62490,2433,802,75.20866,6
62546,12853,4425,74.3894,6
62602,490,873,35.95011,6
62625,144,324,30.76923,6
62644,2161,2724,44.23746,6
62700,620,122,83.55795,6
62756,62,62,50,6
62826,2168,3500,38.24982,6
62854,1403,5771,19.55673,6
62860,833,544,60.49383,6
62868,1166,268,81.31102,6
62896,8097,3635,69.01637,6
62910,5592,3653,60.48675,6
62938,24170,28994,45.4631,6
62980,1143,446,71.93203,6
63050,2623,3574,42.32693,6
63106,256,278,47.94007,6
63134,6,17,26.08696,6
63148,74,60,55.22388,6
63168,155,79,66.23932,6
63218,8045,5851,57.89436,6
63260,4431,2881,60.59902,6
63316,914,1369,40.03504,6
63386,10,20,33.33333,6
63400,47,24,66.19718,6
64000,120624,43186,73.63653,6
64140,2024,836,70.76923,6
64210,2205,1933,53.28661,6
64224,23834,9000,72.58939,6
64252,122,28,81.33333,6
64294,241,216,52.73523,6
64308,39,29,57.35294,6
64392,52,17,75.36232,6
64420,451,590,43.32373,6
64434,6696,978,87.25567,6
64462,630,1220,34.05405,6
64476,30,47,38.96104,6
65000,30802,15873,65.9925,6
65028,11219,3730,75.0485,6
65042,31129,19810,61.11035,6
65070,11053,4405,71.50343,6
65084,13238,17534,43.01963,6
65112,63,31,67.02128,6
66000,331280,190640,63.47333,6
66004,1706,3723,31.42383,6
66070,7486,8080,48.092,6
66140,4486,1160,79.45448,6
67000,321669,52292,86.01672,6
67042,6778,3977,63.02185,6
67056,3475,1938,64.1973,6
67070,262,25,91.2892,6
67112,5176,4941,51.16141,6
67126,258,62,80.625,6
68000,222007,93625,70.33729,6
68014,484,210,69.74063,6
68028,6170,8347,42.50189,6
68084,24399,7325,76.91023,6
68112,6716,2381,73.82654,6
68140,25,31,44.64286,6
68154,15268,6995,68.58016,6
68196,14099,14577,49.16655,6
68224,2991,3562,45.64322,6
68238,1537,1092,58.46329,6
68252,27738,10013,73.4762,6
68263,1462,742,66.33394,6
68266,245,325,42.98246,6
68294,5486,779,87.56584,6
68308,680,349,66.08358,6
68364,20752,5405,79.33632,6
68378,18443,10872,62.91318,6
68434,87,45,65.90909,6
69000,39884,19679,66.96103,6
69070,31150,9530,76.57325,6
69084,27301,10461,72.29755,6
69088,34377,36061,48.80462,6
69112,27198,3562,88.42003,6
69154,4314,1774,70.86071,6
69182,342,241,58.66209,6
69196,11059,10538,51.20619,6
70000,38449,9428,80.30787,6
70028,73,71,50.69444,6
70042,5412,2783,66.04027,6
70098,53848,16809,76.21043,6
70130,783,1268,38.1765,6
70140,316,223,58.62709,6
70154,1837,420,81.39123,6
70182,1063,1361,43.85314,6
70224,9724,14534,40.08574,6
70266,2241,780,74.18073,6
70280,10228,6092,62.67157,6
70322,144,58,71.28713,6
70336,0,2,0,6
70364,4098,851,82.80461,6
70518,74,135,35.4067,6
70588,4022,2116,65.52623,6
70644,1468,349,80.79252,6
70686,6962,7608,47.78312,6
70712,648,206,75.87822,6
70728,175,359,32.77154,6
70742,6370,1909,76.94166,6
70770,3830,551,87.42296,6
70798,188,125,60.0639,6
70882,2816,2001,58.45962,6
70966,3,4,42.85714,6
71000,47,22,68.11594,6
71078,36,15,70.58824,6
71084,257,85,75.1462,6
71106,1569,1528,50.66193,6
71134,76,117,39.37824,6
71218,388,470,45.22145,6
71225,1586,2240,41.45321,6
71246,124,266,31.79487,6
71362,415,200,67.47967,6
71372,194,65,74.90347,6
71414,153,339,31.09756,6
71554,872,1426,37.94604,6
71568,474,732,39.30348,6
71680,2,0,100,6
71774,71,156,31.27753,6
71778,41,56,42.26804,6
71806,3744,2768,57.49386,6
71834,96,157,37.94466,6
71848,18,48,27.27273,6
71876,2866,1194,70.59113,6
71927,412,468,46.81818,6
71964,757,1653,31.41079,6
72016,26246,28938,47.56089,6
72086,32,53,37.64706,6
72156,311,411,43.07479,6
72184,1153,433,72.69861,6
72282,19,37,33.92857,6
72338,33,29,53.22581,6
72408,26,29,47.27273,6
72478,286,160,64.12556,6
72492,29,10,74.35897,6
72506,4201,3117,57.4064,6
72520,2299,551,80.66667,6
72576,1301,1421,47.79574,6
72646,4585,1494,75.42359,6
72674,1026,882,53.77358,6
72688,4081,1207,77.17474,6
72772,421,560,42.91539,6
72954,122,43,73.93939,6
72996,3245,847,79.30108,6
73080,11839,2824,80.74064,6
73108,3947,1848,68.11044,6
73167,1414,368,79.34905,6
73178,579,527,52.35081,6
73220,8620,3698,69.97889,6
73262,15547,4827,76.30804,6
73276,1665,685,70.85106,6
73290,3150,848,78.78939,6
73388,76,218,25.85034,6
73430,10578,5844,64.41359,6
73554,79,92,46.19883,6
73612,166,125,57.04467,6
73654,4,3,57.14286,6
73690,212,158,57.2973,6
73696,5668,5173,52.283,6
73700,1250,2320,35.01401,6
73710,150,335,30.92784,6
73794,428,882,32.67176,6
73815,95,235,28.78788,6
73868,347,974,26.26798,6
73906,3691,371,90.86657,6
73962,4807,3911,55.13879,6
74130,3320,3045,52.16025,6
74144,19,29,39.58333,6
74172,339,29,92.11957,6
74186,38,51,42.69663,6
75000,50466,26042,65.96173,6
75154,15,27,35.71429,6
75252,165,72,69.62025,6
75280,195,201,49.24242,6
75315,2188,709,75.52641,6
75322,25,16,60.97561,6
75592,0,2,0,6
75596,0,5,0,6
75630,6838,2796,70.97779,6
75672,50,31,61.7284,6
75714,577,232,71.32262,6
75994,955,1145,45.47619,6
76015,688,267,72.04188,6
76022,723,455,61.37521,6
76040,25,18,58.13953,6
77000,34780,12823,73.06262,6
77042,351,235,59.89761,6
77126,331,342,49.18276,6
77308,1547,1351,53.38164,6
77364,1228,2254,35.26709,6
77378,354,853,29.32891,6
77392,709,697,50.42674,6
77430,103,42,71.03448,6
77574,530,1718,23.57651,6
77588,135,357,27.43902,6
77595,281,69,80.28571,6
77700,460,208,68.86228,6
77728,318,174,64.63415,6
77784,192,73,72.45283,6
77805,5953,828,87.78941,6
77924,1414,416,77.26776,6
77960,686,933,42.37183,6
78008,45,38,54.21687,6
78050,10,7,58.82353,6
78092,1015,1927,34.50034,6
78106,69,120,36.50794,6
78120,14153,19354,42.23894,6
78126,818,325,71.56605,6
78134,3703,4233,46.66079,6
